customer_Id,DOB,Gender,city_code,transaction_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,ABS_Qty,ABS_Rate,ABS_total_amt
271260,7/2/1989,M,7.0,54936109621.0,3/5/2011,1.0,2.0,5.0,122.0,64.05,674.05,e-Shop,5.0,122.0,64.05
271499,10/2/1989,F,10.0,11752110037.0,12/7/2012,11.0,5.0,3.0,698.0,219.87,2313.87,Flagship store,3.0,698.0,219.87
271499,10/2/1989,F,10.0,33974773505.0,20-01-2012,10.0,6.0,1.0,254.0,26.67,280.67,e-Shop,1.0,254.0,26.67
271499,10/2/1989,F,10.0,31660870901.0,9/4/2011,6.0,5.0,3.0,413.0,130.095,1369.095,Flagship store,3.0,413.0,130.095
269348,10/2/1989,M,9.0,14460826915.0,1/1/2014,11.0,6.0,3.0,84.0,26.46,278.46,MBR,3.0,84.0,26.46
269348,10/2/1989,M,9.0,87942921528.0,11/12/2013,12.0,5.0,4.0,653.0,274.26,2886.26,e-Shop,4.0,653.0,274.26
269348,10/2/1989,M,9.0,52345073831.0,14-08-2013,2.0,6.0,5.0,1179.0,618.975,6513.975,e-Shop,5.0,1179.0,618.975
269348,10/2/1989,M,9.0,6449284545.0,23-06-2013,5.0,3.0,3.0,1221.0,384.615,4047.615,e-Shop,3.0,1221.0,384.615
269348,10/2/1989,M,9.0,95362110406.0,11/9/2011,4.0,2.0,2.0,511.0,107.31,1129.31,MBR,2.0,511.0,107.31
267181,12/2/1989,M,7.0,2092439489.0,31-01-2012,4.0,4.0,1.0,159.0,16.695,175.695,MBR,1.0,159.0,16.695
267181,12/2/1989,M,7.0,49704161240.0,28-07-2011,10.0,3.0,3.0,708.0,223.02,2347.02,TeleShop,3.0,708.0,223.02
271845,17-02-1989,F,4.0,29378074961.0,28-09-2011,1.0,2.0,5.0,1287.0,675.675,7110.675,Flagship store,5.0,1287.0,675.675
271845,17-02-1989,F,4.0,90459197532.0,3/4/2011,10.0,3.0,-5.0,-1260.0,661.5,-6961.5,e-Shop,5.0,1260.0,661.5
271845,17-02-1989,F,4.0,90459197532.0,31-03-2011,10.0,3.0,5.0,1260.0,661.5,6961.5,e-Shop,5.0,1260.0,661.5
271845,17-02-1989,F,4.0,94925886808.0,22-02-2011,10.0,5.0,1.0,95.0,9.975,104.975,Flagship store,1.0,95.0,9.975
272724,21-02-1989,M,7.0,86471366867.0,19-11-2013,10.0,3.0,3.0,931.0,293.265,3086.265,e-Shop,3.0,931.0,293.265
272724,21-02-1989,M,7.0,7367425889.0,1/6/2012,3.0,1.0,1.0,471.0,49.455,520.455,e-Shop,1.0,471.0,49.455
272724,21-02-1989,M,7.0,23906252842.0,8/2/2012,8.0,3.0,1.0,470.0,49.35,519.35,TeleShop,1.0,470.0,49.35
273469,21-02-1989,F,5.0,64949498702.0,13-03-2012,11.0,6.0,5.0,481.0,252.525,2657.525,TeleShop,5.0,481.0,252.525
273469,21-02-1989,F,5.0,55088674463.0,18-08-2011,2.0,6.0,1.0,1112.0,116.76,1228.76,MBR,1.0,1112.0,116.76
274479,21-02-1989,M,3.0,17188218954.0,3/2/2014,3.0,2.0,2.0,501.0,105.21,1107.21,Flagship store,2.0,501.0,105.21
274479,21-02-1989,M,3.0,50603542374.0,19-01-2013,5.0,3.0,1.0,1389.0,145.845,1534.845,TeleShop,1.0,1389.0,145.845
274479,21-02-1989,M,3.0,94673080070.0,21-08-2012,4.0,2.0,5.0,1336.0,701.4,7381.4,e-Shop,5.0,1336.0,701.4
274479,21-02-1989,M,3.0,54999616717.0,28-05-2012,10.0,5.0,4.0,585.0,245.7,2585.7,Flagship store,4.0,585.0,245.7
274479,21-02-1989,M,3.0,35254362148.0,28-01-2012,4.0,4.0,2.0,672.0,141.12,1485.12,Flagship store,2.0,672.0,141.12
274479,21-02-1989,M,3.0,82522419037.0,12/1/2012,2.0,6.0,-4.0,-1294.0,543.48,-5719.48,TeleShop,4.0,1294.0,543.48
274479,21-02-1989,M,3.0,82522419037.0,6/1/2012,2.0,6.0,4.0,1294.0,543.48,5719.48,TeleShop,4.0,1294.0,543.48
274479,21-02-1989,M,3.0,77983386452.0,5/9/2011,10.0,6.0,1.0,1050.0,110.25,1160.25,MBR,1.0,1050.0,110.25
274371,22-02-1989,F,9.0,70542250649.0,30-12-2011,1.0,2.0,4.0,1292.0,542.64,5710.64,MBR,4.0,1292.0,542.64
274371,22-02-1989,F,9.0,68138277338.0,11/9/2011,8.0,3.0,2.0,1289.0,270.69,2848.69,MBR,2.0,1289.0,270.69
267099,25-02-1989,M,5.0,50191323148.0,8/6/2013,10.0,6.0,1.0,715.0,75.075,790.075,Flagship store,1.0,715.0,75.075
267099,25-02-1989,M,5.0,69455690597.0,9/1/2013,1.0,4.0,-3.0,-228.0,71.82,-755.82,TeleShop,3.0,228.0,71.82
267099,25-02-1989,M,5.0,69455690597.0,8/1/2013,1.0,4.0,3.0,228.0,71.82,755.82,TeleShop,3.0,228.0,71.82
267099,25-02-1989,M,5.0,60388819520.0,9/9/2012,6.0,5.0,1.0,1230.0,129.15,1359.15,TeleShop,1.0,1230.0,129.15
267099,25-02-1989,M,5.0,95546017245.0,29-06-2012,2.0,6.0,1.0,800.0,84.0,884.0,MBR,1.0,800.0,84.0
267099,25-02-1989,M,5.0,96272226619.0,28-04-2012,2.0,6.0,-3.0,-495.0,155.925,-1640.925,Flagship store,3.0,495.0,155.925
267099,25-02-1989,M,5.0,96272226619.0,21-04-2012,2.0,6.0,-3.0,-495.0,155.925,-1640.925,Flagship store,3.0,495.0,155.925
267099,25-02-1989,M,5.0,96272226619.0,18-04-2012,2.0,6.0,3.0,495.0,155.925,1640.925,Flagship store,3.0,495.0,155.925
267099,25-02-1989,M,5.0,7379646316.0,21-03-2012,1.0,2.0,3.0,741.0,233.415,2456.415,e-Shop,3.0,741.0,233.415
268871,25-02-1989,F,4.0,63954720042.0,26-04-2013,12.0,6.0,1.0,739.0,77.595,816.595,Flagship store,1.0,739.0,77.595
268871,25-02-1989,F,4.0,32586786225.0,21-04-2013,10.0,3.0,5.0,774.0,406.35,4276.35,e-Shop,5.0,774.0,406.35
268871,25-02-1989,F,4.0,92208703179.0,27-05-2012,6.0,5.0,5.0,406.0,213.15,2243.15,MBR,5.0,406.0,213.15
268871,25-02-1989,F,4.0,68927897305.0,15-05-2012,10.0,5.0,1.0,1448.0,152.04,1600.04,e-Shop,1.0,1448.0,152.04
269655,27-02-1989,F,10.0,29880802496.0,26-11-2013,4.0,1.0,1.0,819.0,85.995,904.995,e-Shop,1.0,819.0,85.995
269655,27-02-1989,F,10.0,67952214352.0,21-11-2013,11.0,6.0,4.0,1498.0,629.16,6621.16,TeleShop,4.0,1498.0,629.16
269655,27-02-1989,F,10.0,98074148102.0,25-05-2013,10.0,3.0,1.0,1154.0,121.17,1275.17,TeleShop,1.0,1154.0,121.17
269655,27-02-1989,F,10.0,56810733646.0,18-02-2013,1.0,1.0,3.0,557.0,175.455,1846.455,Flagship store,3.0,557.0,175.455
274199,27-02-1989,F,7.0,79801231942.0,3/8/2013,4.0,2.0,4.0,530.0,222.6,2342.6,MBR,4.0,530.0,222.6
274199,27-02-1989,F,7.0,1125938185.0,3/2/2012,10.0,5.0,-2.0,-1324.0,278.04,-2926.04,MBR,2.0,1324.0,278.04
274199,27-02-1989,F,7.0,1125938185.0,26-01-2012,10.0,5.0,2.0,1324.0,278.04,2926.04,MBR,2.0,1324.0,278.04
274199,27-02-1989,F,7.0,64465350576.0,3/6/2011,12.0,5.0,5.0,1314.0,689.85,7259.85,e-Shop,5.0,1314.0,689.85
268229,1/3/1989,F,3.0,90740728864.0,19-02-2014,4.0,2.0,5.0,984.0,516.6,5436.6,TeleShop,5.0,984.0,516.6
268229,1/3/1989,F,3.0,31407833077.0,27-12-2012,12.0,6.0,4.0,928.0,389.76,4101.76,Flagship store,4.0,928.0,389.76
268229,1/3/1989,F,3.0,89529682931.0,1/8/2012,10.0,6.0,5.0,994.0,521.85,5491.85,Flagship store,5.0,994.0,521.85
268229,1/3/1989,F,3.0,12147260074.0,8/3/2012,12.0,5.0,5.0,138.0,72.45,762.45,e-Shop,5.0,138.0,72.45
268229,1/3/1989,F,3.0,82217688080.0,16-02-2012,11.0,6.0,-2.0,-291.0,61.11,-643.11,e-Shop,2.0,291.0,61.11
268229,1/3/1989,F,3.0,82217688080.0,8/2/2012,11.0,6.0,2.0,291.0,61.11,643.11,e-Shop,2.0,291.0,61.11
268229,1/3/1989,F,3.0,95184300080.0,15-11-2011,10.0,3.0,2.0,1171.0,245.91,2587.91,TeleShop,2.0,1171.0,245.91
272607,2/3/1989,F,1.0,1061032496.0,1/2/2014,9.0,3.0,5.0,924.0,485.1,5105.1,MBR,5.0,924.0,485.1
272607,2/3/1989,F,1.0,77372772372.0,24-08-2013,1.0,4.0,4.0,782.0,328.44,3456.44,e-Shop,4.0,782.0,328.44
272607,2/3/1989,F,1.0,99109521345.0,7/4/2013,11.0,6.0,1.0,1460.0,153.3,1613.3,e-Shop,1.0,1460.0,153.3
272607,2/3/1989,F,1.0,55868010732.0,15-03-2013,3.0,1.0,1.0,1381.0,145.005,1526.005,e-Shop,1.0,1381.0,145.005
272607,2/3/1989,F,1.0,4506838935.0,5/9/2012,4.0,3.0,2.0,306.0,64.26,676.26,MBR,2.0,306.0,64.26
271320,4/3/1989,F,10.0,56650648776.0,13-09-2013,2.0,6.0,2.0,791.0,166.11,1748.11,Flagship store,2.0,791.0,166.11
271320,4/3/1989,F,10.0,4925521601.0,21-03-2012,10.0,5.0,4.0,799.0,335.58,3531.58,MBR,4.0,799.0,335.58
270805,5/3/1989,M,9.0,94833651316.0,18-01-2013,10.0,5.0,3.0,972.0,306.18,3222.18,Flagship store,3.0,972.0,306.18
273505,5/3/1989,F,7.0,3147533335.0,5/7/2013,10.0,5.0,3.0,839.0,264.285,2781.285,e-Shop,3.0,839.0,264.285
273505,5/3/1989,F,7.0,35447997109.0,14-01-2012,1.0,1.0,2.0,955.0,200.55,2110.55,e-Shop,2.0,955.0,200.55
273505,5/3/1989,F,7.0,17572958931.0,21-03-2011,9.0,3.0,-3.0,-661.0,208.215,-2191.215,TeleShop,3.0,661.0,208.215
273505,5/3/1989,F,7.0,17572958931.0,16-03-2011,9.0,3.0,3.0,661.0,208.215,2191.215,TeleShop,3.0,661.0,208.215
268450,6/3/1989,M,3.0,89470983560.0,17-09-2012,11.0,5.0,3.0,717.0,225.855,2376.855,MBR,3.0,717.0,225.855
268450,6/3/1989,M,3.0,43814943294.0,11/6/2012,4.0,3.0,4.0,992.0,416.64,4384.64,Flagship store,4.0,992.0,416.64
271160,7/3/1989,M,1.0,39597644149.0,21-09-2013,10.0,3.0,-5.0,-208.0,109.2,-1149.2,e-Shop,5.0,208.0,109.2
271160,7/3/1989,M,1.0,39597644149.0,13-09-2013,10.0,3.0,5.0,208.0,109.2,1149.2,e-Shop,5.0,208.0,109.2
271160,7/3/1989,M,1.0,8729956244.0,4/5/2013,1.0,4.0,3.0,259.0,81.585,858.585,Flagship store,3.0,259.0,81.585
271160,7/3/1989,M,1.0,54182774254.0,2/12/2012,1.0,4.0,3.0,1481.0,466.515,4909.515,MBR,3.0,1481.0,466.515
271160,7/3/1989,M,1.0,91362249572.0,22-10-2012,3.0,5.0,5.0,206.0,108.15,1138.15,e-Shop,5.0,206.0,108.15
271160,7/3/1989,M,1.0,64528964565.0,12/1/2012,10.0,6.0,-5.0,-556.0,291.9,-3071.9,MBR,5.0,556.0,291.9
271160,7/3/1989,M,1.0,64528964565.0,8/1/2012,10.0,6.0,5.0,556.0,291.9,3071.9,MBR,5.0,556.0,291.9
271160,7/3/1989,M,1.0,17549319191.0,1/4/2011,1.0,4.0,4.0,926.0,388.92,4092.92,TeleShop,4.0,926.0,388.92
267401,9/3/1989,M,9.0,73390448156.0,28-06-2012,4.0,4.0,4.0,312.0,131.04,1379.04,TeleShop,4.0,312.0,131.04
267401,9/3/1989,M,9.0,34682546916.0,1/4/2012,10.0,5.0,3.0,441.0,138.915,1461.915,e-Shop,3.0,441.0,138.915
267401,9/3/1989,M,9.0,9756896751.0,13-12-2011,3.0,2.0,2.0,770.0,161.7,1701.7,e-Shop,2.0,770.0,161.7
267401,9/3/1989,M,9.0,97934937770.0,25-09-2011,5.0,3.0,3.0,1066.0,335.79,3533.79,e-Shop,3.0,1066.0,335.79
267401,9/3/1989,M,9.0,99048583237.0,1/8/2011,1.0,2.0,5.0,151.0,79.275,834.275,MBR,5.0,151.0,79.275
267401,9/3/1989,M,9.0,4710310315.0,22-05-2011,10.0,6.0,3.0,1146.0,360.99,3798.99,MBR,3.0,1146.0,360.99
268209,10/3/1989,M,3.0,25613344202.0,16-08-2011,4.0,1.0,1.0,1197.0,125.685,1322.685,e-Shop,1.0,1197.0,125.685
273958,10/3/1989,M,7.0,24085733490.0,12/11/2013,4.0,2.0,5.0,274.0,143.85,1513.85,TeleShop,5.0,274.0,143.85
273958,10/3/1989,M,7.0,4228697784.0,6/8/2013,10.0,3.0,1.0,402.0,42.21,444.21,TeleShop,1.0,402.0,42.21
273958,10/3/1989,M,7.0,29999626707.0,4/11/2012,6.0,5.0,3.0,1332.0,419.58,4415.58,MBR,3.0,1332.0,419.58
273958,10/3/1989,M,7.0,71800107655.0,4/6/2012,2.0,6.0,1.0,1146.0,120.33,1266.33,Flagship store,1.0,1146.0,120.33
267249,11/3/1989,F,5.0,,,,,,,,,,,,
271113,11/3/1989,M,6.0,6151874489.0,9/5/2012,10.0,5.0,5.0,1302.0,683.55,7193.55,Flagship store,5.0,1302.0,683.55
271113,11/3/1989,M,6.0,97295889657.0,17-09-2011,1.0,2.0,3.0,833.0,262.395,2761.395,e-Shop,3.0,833.0,262.395
268783,12/3/1989,M,4.0,42881176392.0,3/6/2013,8.0,3.0,1.0,990.0,103.95,1093.95,MBR,1.0,990.0,103.95
268783,12/3/1989,M,4.0,92123741696.0,3/6/2013,12.0,5.0,4.0,663.0,278.46,2930.46,MBR,4.0,663.0,278.46
268783,12/3/1989,M,4.0,42355788256.0,7/1/2012,3.0,2.0,2.0,467.0,98.07,1032.07,TeleShop,2.0,467.0,98.07
268783,12/3/1989,M,4.0,40112010378.0,27-03-2011,1.0,1.0,5.0,1471.0,772.275,8127.275,Flagship store,5.0,1471.0,772.275
268783,12/3/1989,M,4.0,94360011427.0,19-02-2011,9.0,3.0,5.0,1436.0,753.9,7933.9,TeleShop,5.0,1436.0,753.9
269790,13-03-1989,F,10.0,45530328262.0,10/2/2013,2.0,6.0,1.0,304.0,31.92,335.92,MBR,1.0,304.0,31.92
269790,13-03-1989,F,10.0,29188197913.0,1/9/2012,5.0,3.0,2.0,1120.0,235.2,2475.2,MBR,2.0,1120.0,235.2
269790,13-03-1989,F,10.0,7289798237.0,18-05-2011,8.0,3.0,1.0,353.0,37.065,390.065,TeleShop,1.0,353.0,37.065
275241,16-03-1989,M,3.0,35471264649.0,14-04-2013,4.0,3.0,5.0,1215.0,637.875,6712.875,Flagship store,5.0,1215.0,637.875
275241,16-03-1989,M,3.0,10343132036.0,20-06-2012,7.0,5.0,1.0,1369.0,143.745,1512.745,e-Shop,1.0,1369.0,143.745
275241,16-03-1989,M,3.0,32423424293.0,20-10-2011,3.0,2.0,2.0,1304.0,273.84,2881.84,e-Shop,2.0,1304.0,273.84
273813,19-03-1989,M,9.0,3766798065.0,7/2/2013,8.0,3.0,5.0,1483.0,778.575,8193.575,e-Shop,5.0,1483.0,778.575
273813,19-03-1989,M,9.0,42891752121.0,18-01-2013,12.0,5.0,1.0,620.0,65.1,685.1,Flagship store,1.0,620.0,65.1
273813,19-03-1989,M,9.0,46185201526.0,15-05-2011,10.0,6.0,3.0,1223.0,385.245,4054.245,e-Shop,3.0,1223.0,385.245
267598,21-03-1989,F,9.0,57390702252.0,19-08-2013,4.0,4.0,2.0,1060.0,222.6,2342.6,MBR,2.0,1060.0,222.6
267598,21-03-1989,F,9.0,94093067773.0,15-12-2011,11.0,5.0,2.0,702.0,147.42,1551.42,e-Shop,2.0,702.0,147.42
267598,21-03-1989,F,9.0,9105907189.0,12/10/2011,10.0,6.0,1.0,1321.0,138.705,1459.705,e-Shop,1.0,1321.0,138.705
267598,21-03-1989,F,9.0,26957463863.0,10/7/2011,4.0,1.0,2.0,997.0,209.37,2203.37,TeleShop,2.0,997.0,209.37
267598,21-03-1989,F,9.0,49461690049.0,22-02-2011,3.0,2.0,5.0,151.0,79.275,834.275,e-Shop,5.0,151.0,79.275
273774,24-03-1989,F,9.0,46127953553.0,7/7/2011,1.0,1.0,1.0,575.0,60.375,635.375,MBR,1.0,575.0,60.375
271085,24-03-1989,M,7.0,89824445917.0,31-10-2013,10.0,5.0,3.0,1298.0,408.87,4302.87,e-Shop,3.0,1298.0,408.87
271085,24-03-1989,M,7.0,85304383206.0,3/2/2013,7.0,5.0,-1.0,-769.0,80.745,-849.745,e-Shop,1.0,769.0,80.745
271085,24-03-1989,M,7.0,85304383206.0,26-01-2013,7.0,5.0,-1.0,-769.0,80.745,-849.745,e-Shop,1.0,769.0,80.745
271085,24-03-1989,M,7.0,85304383206.0,24-01-2013,7.0,5.0,1.0,769.0,80.745,849.745,e-Shop,1.0,769.0,80.745
271085,24-03-1989,M,7.0,11736050240.0,15-05-2011,12.0,5.0,2.0,751.0,157.71,1659.71,e-Shop,2.0,751.0,157.71
267611,25-03-1989,M,4.0,35102230521.0,30-07-2013,7.0,5.0,2.0,871.0,182.91,1924.91,Flagship store,2.0,871.0,182.91
267611,25-03-1989,M,4.0,74650804510.0,17-04-2013,12.0,6.0,5.0,425.0,223.125,2348.125,e-Shop,5.0,425.0,223.125
267611,25-03-1989,M,4.0,66932911595.0,15-03-2012,1.0,1.0,-1.0,-1482.0,155.61,-1637.61,Flagship store,1.0,1482.0,155.61
267611,25-03-1989,M,4.0,66932911595.0,12/3/2012,1.0,1.0,1.0,1482.0,155.61,1637.61,Flagship store,1.0,1482.0,155.61
267611,25-03-1989,M,4.0,97805873678.0,29-07-2011,7.0,5.0,1.0,1178.0,123.69,1301.69,TeleShop,1.0,1178.0,123.69
267611,25-03-1989,M,4.0,25317646356.0,16-06-2011,10.0,6.0,2.0,71.0,14.91,156.91,TeleShop,2.0,71.0,14.91
273745,25-03-1989,F,10.0,10952553070.0,28-12-2013,10.0,5.0,5.0,158.0,82.95,872.95,TeleShop,5.0,158.0,82.95
273745,25-03-1989,F,10.0,55703670873.0,21-12-2013,9.0,3.0,2.0,1216.0,255.36,2687.36,Flagship store,2.0,1216.0,255.36
273745,25-03-1989,F,10.0,15572869817.0,7/9/2013,10.0,3.0,-3.0,-872.0,274.68,-2890.68,e-Shop,3.0,872.0,274.68
273745,25-03-1989,F,10.0,15572869817.0,1/9/2013,10.0,3.0,3.0,872.0,274.68,2890.68,e-Shop,3.0,872.0,274.68
273745,25-03-1989,F,10.0,7692003383.0,20-11-2012,4.0,1.0,4.0,670.0,281.4,2961.4,e-Shop,4.0,670.0,281.4
273745,25-03-1989,F,10.0,946546319.0,25-04-2012,11.0,6.0,2.0,647.0,135.87,1429.87,TeleShop,2.0,647.0,135.87
273745,25-03-1989,F,10.0,69983120035.0,14-04-2011,3.0,5.0,1.0,1032.0,108.36,1140.36,MBR,1.0,1032.0,108.36
273745,25-03-1989,F,10.0,4380995832.0,30-03-2011,1.0,2.0,2.0,131.0,27.51,289.51,MBR,2.0,131.0,27.51
268664,26-03-1989,M,8.0,10469925666.0,9/12/2013,10.0,6.0,3.0,1380.0,434.7,4574.7,e-Shop,3.0,1380.0,434.7
268664,26-03-1989,M,8.0,27801283097.0,17-11-2013,5.0,3.0,5.0,1179.0,618.975,6513.975,TeleShop,5.0,1179.0,618.975
268664,26-03-1989,M,8.0,23175436338.0,4/6/2013,1.0,1.0,2.0,940.0,197.4,2077.4,TeleShop,2.0,940.0,197.4
268664,26-03-1989,M,8.0,69333608854.0,24-10-2011,6.0,5.0,4.0,300.0,126.0,1326.0,TeleShop,4.0,300.0,126.0
268664,26-03-1989,M,8.0,86864587996.0,22-08-2011,3.0,2.0,2.0,1257.0,263.97,2777.97,e-Shop,2.0,1257.0,263.97
268664,26-03-1989,M,8.0,97111109054.0,16-06-2011,7.0,5.0,2.0,812.0,170.52,1794.52,e-Shop,2.0,812.0,170.52
269408,27-03-1989,F,8.0,30969859246.0,2/5/2011,3.0,1.0,2.0,346.0,72.66,764.66,Flagship store,2.0,346.0,72.66
269408,27-03-1989,F,8.0,54971212536.0,22-03-2011,3.0,5.0,3.0,563.0,177.345,1866.345,e-Shop,3.0,563.0,177.345
271158,28-03-1989,M,10.0,13280641573.0,20-01-2014,5.0,3.0,1.0,1427.0,149.835,1576.835,Flagship store,1.0,1427.0,149.835
271158,28-03-1989,M,10.0,68543874867.0,22-07-2013,3.0,2.0,5.0,236.0,123.9,1303.9,Flagship store,5.0,236.0,123.9
271158,28-03-1989,M,10.0,25473869412.0,4/8/2012,2.0,6.0,-3.0,-741.0,233.415,-2456.415,MBR,3.0,741.0,233.415
271158,28-03-1989,M,10.0,36221941697.0,1/8/2012,1.0,1.0,1.0,748.0,78.54,826.54,e-Shop,1.0,748.0,78.54
271158,28-03-1989,M,10.0,25473869412.0,30-07-2012,2.0,6.0,3.0,741.0,233.415,2456.415,MBR,3.0,741.0,233.415
268274,2/4/1989,M,4.0,86763471277.0,1/4/2013,11.0,6.0,5.0,72.0,37.8,397.8,Flagship store,5.0,72.0,37.8
268274,2/4/1989,M,4.0,21653779845.0,3/12/2011,11.0,5.0,4.0,1485.0,623.7,6563.7,e-Shop,4.0,1485.0,623.7
268274,2/4/1989,M,4.0,55525467254.0,25-02-2011,3.0,2.0,1.0,942.0,98.91,1040.91,Flagship store,1.0,942.0,98.91
269350,4/4/1989,F,5.0,41303236074.0,21-11-2012,9.0,3.0,4.0,655.0,275.1,2895.1,e-Shop,4.0,655.0,275.1
269350,4/4/1989,F,5.0,13870095802.0,20-03-2012,1.0,2.0,4.0,675.0,283.5,2983.5,TeleShop,4.0,675.0,283.5
269350,4/4/1989,F,5.0,93427999146.0,28-10-2011,4.0,3.0,5.0,252.0,132.3,1392.3,TeleShop,5.0,252.0,132.3
269350,4/4/1989,F,5.0,95435639473.0,17-06-2011,2.0,6.0,2.0,1244.0,261.24,2749.24,e-Shop,2.0,1244.0,261.24
267056,6/4/1989,M,8.0,51109684076.0,15-09-2012,4.0,3.0,5.0,593.0,311.325,3276.325,TeleShop,5.0,593.0,311.325
267056,6/4/1989,M,8.0,28618511753.0,12/9/2012,10.0,3.0,5.0,449.0,235.725,2480.725,Flagship store,5.0,449.0,235.725
267056,6/4/1989,M,8.0,88239300496.0,25-07-2011,12.0,6.0,2.0,813.0,170.73,1796.73,MBR,2.0,813.0,170.73
267483,8/4/1989,M,2.0,57691257115.0,15-01-2013,6.0,5.0,3.0,1252.0,394.38,4150.38,e-Shop,3.0,1252.0,394.38
267483,8/4/1989,M,2.0,97407723962.0,28-11-2012,4.0,2.0,5.0,1043.0,547.575,5762.575,Flagship store,5.0,1043.0,547.575
267483,8/4/1989,M,2.0,26436737160.0,5/11/2012,1.0,2.0,2.0,144.0,30.24,318.24,e-Shop,2.0,144.0,30.24
268885,14-04-1989,F,6.0,99042843811.0,19-11-2013,1.0,1.0,1.0,819.0,85.995,904.995,Flagship store,1.0,819.0,85.995
268885,14-04-1989,F,6.0,51899323140.0,1/9/2013,11.0,5.0,1.0,82.0,8.61,90.61,Flagship store,1.0,82.0,8.61
268885,14-04-1989,F,6.0,32887353269.0,2/2/2011,3.0,1.0,-1.0,-276.0,28.98,-304.98,Flagship store,1.0,276.0,28.98
268885,14-04-1989,F,6.0,32887353269.0,25-01-2011,3.0,1.0,1.0,276.0,28.98,304.98,Flagship store,1.0,276.0,28.98
274156,14-04-1989,F,4.0,49603524401.0,7/10/2013,8.0,3.0,4.0,1168.0,490.56,5162.56,e-Shop,4.0,1168.0,490.56
274156,14-04-1989,F,4.0,58995459933.0,16-08-2013,3.0,5.0,1.0,1450.0,152.25,1602.25,e-Shop,1.0,1450.0,152.25
274156,14-04-1989,F,4.0,52667054814.0,13-07-2013,1.0,1.0,2.0,274.0,57.54,605.54,Flagship store,2.0,274.0,57.54
274156,14-04-1989,F,4.0,20180193617.0,12/6/2013,8.0,3.0,2.0,1433.0,300.93,3166.93,e-Shop,2.0,1433.0,300.93
274156,14-04-1989,F,4.0,40667399587.0,6/7/2012,1.0,2.0,2.0,1414.0,296.94,3124.94,e-Shop,2.0,1414.0,296.94
274156,14-04-1989,F,4.0,28365600378.0,22-09-2011,10.0,5.0,4.0,741.0,311.22,3275.22,MBR,4.0,741.0,311.22
274156,14-04-1989,F,4.0,55802345012.0,9/9/2011,7.0,5.0,5.0,307.0,161.175,1696.175,MBR,5.0,307.0,161.175
270852,17-04-1989,F,3.0,815033477.0,17-07-2013,4.0,2.0,5.0,201.0,105.525,1110.525,e-Shop,5.0,201.0,105.525
270852,17-04-1989,F,3.0,54375738843.0,4/5/2012,1.0,2.0,3.0,1251.0,394.065,4147.065,TeleShop,3.0,1251.0,394.065
270852,17-04-1989,F,3.0,5214567215.0,14-12-2011,7.0,5.0,1.0,178.0,18.69,196.69,e-Shop,1.0,178.0,18.69
270852,17-04-1989,F,3.0,62953144363.0,6/10/2011,5.0,3.0,5.0,1383.0,726.075,7641.075,Flagship store,5.0,1383.0,726.075
270852,17-04-1989,F,3.0,66469688985.0,13-08-2011,1.0,2.0,2.0,1498.0,314.58,3310.58,TeleShop,2.0,1498.0,314.58
270852,17-04-1989,F,3.0,92931842862.0,21-07-2011,4.0,1.0,-5.0,-1110.0,582.75,-6132.75,MBR,5.0,1110.0,582.75
270852,17-04-1989,F,3.0,92931842862.0,19-07-2011,4.0,1.0,5.0,1110.0,582.75,6132.75,MBR,5.0,1110.0,582.75
270852,17-04-1989,F,3.0,18488485535.0,5/4/2011,5.0,3.0,5.0,941.0,494.025,5199.025,e-Shop,5.0,941.0,494.025
273174,18-04-1989,F,2.0,6801834681.0,13-02-2014,4.0,1.0,1.0,642.0,67.41,709.41,Flagship store,1.0,642.0,67.41
273174,18-04-1989,F,2.0,72707988131.0,27-01-2013,12.0,6.0,-5.0,-725.0,380.625,-4005.625,Flagship store,5.0,725.0,380.625
273174,18-04-1989,F,2.0,72707988131.0,25-01-2013,12.0,6.0,5.0,725.0,380.625,4005.625,Flagship store,5.0,725.0,380.625
273174,18-04-1989,F,2.0,10965401049.0,10/11/2011,2.0,6.0,5.0,105.0,55.125,580.125,e-Shop,5.0,105.0,55.125
273364,18-04-1989,M,10.0,70817676551.0,30-10-2013,1.0,1.0,5.0,652.0,342.3,3602.3,e-Shop,5.0,652.0,342.3
273364,18-04-1989,M,10.0,9246814100.0,21-01-2013,1.0,1.0,3.0,516.0,162.54,1710.54,e-Shop,3.0,516.0,162.54
273364,18-04-1989,M,10.0,78351929459.0,29-11-2012,8.0,3.0,1.0,238.0,24.99,262.99,MBR,1.0,238.0,24.99
273364,18-04-1989,M,10.0,34555356206.0,20-04-2012,9.0,3.0,3.0,368.0,115.92,1219.92,e-Shop,3.0,368.0,115.92
273364,18-04-1989,M,10.0,7009013777.0,29-11-2011,4.0,4.0,5.0,192.0,100.8,1060.8,Flagship store,5.0,192.0,100.8
273364,18-04-1989,M,10.0,86612041217.0,10/9/2011,7.0,5.0,5.0,891.0,467.775,4922.775,Flagship store,5.0,891.0,467.775
267680,19-04-1989,M,7.0,1262038605.0,23-10-2013,5.0,3.0,-2.0,-1179.0,247.59,-2605.59,e-Shop,2.0,1179.0,247.59
267680,19-04-1989,M,7.0,1262038605.0,18-10-2013,5.0,3.0,2.0,1179.0,247.59,2605.59,e-Shop,2.0,1179.0,247.59
